№ схемы/риска,Статус РСЗ,Тип,Дата изменения статуса РСЗ,"Потенциальный ущерб, руб",ИНН НП,"Инспектор, сменивший статус","Код НО инспектора, сменившего стат"
9428779,Новое,RISK_SHORT,2024-06-26 12:24:07,14781.0294,893-mhk-clyr-dbxdd,77363-mkaq-lxmpzs-qlcszevu,4706
9428780,Новое,RISK_SHORT,2024-06-26 12:24:08,14703.6018,419-pmf-oojx-myety,86783-orun-rcivfr-mnhghitj,7814
9428781,Новое,RISK_SHORT,2024-06-26 12:24:08,20777.5813,715-uok-ywqp-cmson,40908-wsjr-ayomdp-uluhomvo,1300
9428785,Новое,RISK_SHORT,2024-06-26 12:24:09,15633.2041,581-imb-pvpv-fhbqo,84725-ywzo-dwypzb-dkqyibvy,7727
9428786,Новое,RISK_SHORT,2024-06-26 12:24:09,42284.6046,494-odo-dsnq-huxtp,61097-cqjr-jndmel-nalxbpbp,4000
9428788,Новое,RISK_SHORT,2024-06-26 12:24:10,21243.8106,140-uwu-vpck-pyjku,60576-vmls-blvwxr-fmchcwbx,2649
9428790,Новое,RISK_SHORT,2024-06-26 12:24:11,6838.7526,349-hsx-mujx-szsga,83736-mpco-rrdsgn-ztjnycjr,9312
9428792,Новое,RISK_SHORT,2024-06-26 12:24:12,199523.1726,247-bih-ddlv-wcubn,94477-mink-uzsonp-qgmitpzp,5027
9428794,Новое,RISK_SHORT,2024-06-26 12:24:12,277824.3006,525-waq-bmjy-cyvwa,17463-yysw-hogwcs-bbzjrjqk,7734
9428795,Новое,RISK_SHORT,2024-06-26 12:24:13,9006.7326,511-jgj-zomd-qmjfr,94477-mink-uzsonp-qgmitpzp,5027
9428796,Новое,RISK_SHORT,2024-06-26 12:24:13,260274.058,202-ask-pvlf-ljurk,74142-lajc-daymuw-nvtwasgl,5029
9428799,Новое,RISK_SHORT,2024-06-26 12:24:14,29503.2816,185-mer-izcp-lvkxu,76129-fmdc-qjybtv-ohxuyayh,6174
9428801,Новое,RISK_SHORT,2024-06-26 12:24:15,8220.6138,853-mvs-sbss-cqeqz,42385-bevu-qaqwek-muujftli,6700
9428802,Новое,RISK_SHORT,2024-06-26 12:24:16,218852.9916,277-mgv-wafo-gaxwm,54228-ujev-kwgdef-cznhfpfa,7729
9428804,Новое,RISK_SHORT,2024-06-26 12:24:17,30470.7276,407-yjs-omke-fclbg,26418-mllz-jiiazt-krvujwzb,3000
9428805,Новое,RISK_SHORT,2024-06-26 12:24:17,8137.0194,729-xkl-bjzu-byobc,26169-vrfh-uvvroi-tccvhuch,5045
9428807,Новое,RISK_SHORT,2024-06-26 12:24:18,17223.5376,598-nqp-vxqo-dvtbs,12311-ibpc-nagcip-nuhersko,7606
9428808,Новое,RISK_SHORT,2024-06-26 12:24:19,42100.2044,940-oif-styq-erwmc,76100-wnfc-bftiey-qrnorcfp,3700
9428809,Новое,RISK_SHORT,2024-06-26 12:24:19,18961.8576,798-exm-pjmt-duaiy,11700-awtt-uloatr-azymyply,3300
9428810,Новое,RISK_SHORT,2024-06-26 12:24:19,16475.4168,147-bxr-pwky-hdhii,91176-yaez-kviqzk-bhdxpgwb,500
9428812,Новое,RISK_SHORT,2024-06-26 12:24:20,12864.5472,898-kar-djho-xarpt,94477-mink-uzsonp-qgmitpzp,5027
9428813,Новое,RISK_SHORT,2024-06-26 12:24:20,75418.8564,257-aov-lagw-uzfds,41406-hnpt-levivd-tyjgoibl,500
9428814,Новое,RISK_SHORT,2024-06-26 12:24:21,28118.1576,515-awe-lsgk-zrxqq,94665-netk-ttlhex-lufnrsvl,7300
9428815,Новое,RISK_SHORT,2024-06-26 12:24:21,16601.601,123-icm-rvla-ihebi,15313-nazc-koxjun-pqzmoeve,7728
9428816,Новое,RISK_SHORT,2024-06-26 12:24:21,73826.955,632-xyz-yfnz-mamoq,72118-hqoy-uydqcb-wntslfnk,7724
9428817,Новое,RISK_SHORT,2024-06-26 12:24:22,10913.1432,259-wiy-gfuo-ngqys,76797-izbx-gwmsbq-uzadkiim,5038
9428818,Новое,RISK_SHORT,2024-06-26 12:24:22,34491.5208,566-wik-txkj-uowoc,76414-gofj-jerljp-adbrodhj,4705
9428820,Новое,RISK_SHORT,2024-06-26 12:24:23,5906.7854,167-uks-mgza-dqdpc,94477-mink-uzsonp-qgmitpzp,5027
9428821,Новое,RISK_SHORT,2024-06-26 12:24:23,11634.8958,470-aif-jldf-qyooj,84725-ywzo-dwypzb-dkqyibvy,7727
9428822,Новое,RISK_SHORT,2024-06-26 12:24:23,18320.0755,156-hds-nqyq-qswsu,58517-mmvp-ighell-tlbzcavx,4600
9428823,Новое,RISK_SHORT,2024-06-26 12:24:23,43844.3166,635-mwl-lshb-zrvrd,20782-qtkh-izyiby-knpnduyi,7715
9428824,Новое,RISK_SHORT,2024-06-26 12:24:24,211694.886,775-kvc-wbdx-trtil,67560-ssdp-atdlkc-xfwsjbng,5027
9428825,Новое,RISK_SHORT,2024-06-26 12:24:24,10641.0636,775-qkm-vqpi-dujhi,64901-qenk-onfois-wonobygv,3000
9428826,Новое,RISK_SHORT,2024-06-26 12:24:25,5602.8054,848-kno-mqun-qhusf,31726-wewl-gvirpy-raojxlzw,9102
9428827,Новое,RISK_SHORT,2024-06-26 12:24:25,11784.5196,386-bob-zein-mxyhh,42261-hxkv-arzepm-lpljcvpy,7610
9428829,Новое,RISK_SHORT,2024-06-26 12:24:26,20771.895,659-mxy-kmnu-qpprt,96179-zrgu-rcmhhm-laxvemcg,1800
9428831,Новое,RISK_SHORT,2024-06-26 12:24:26,42898.1226,270-urd-hxfs-xtxfv,72861-shdo-zrlfzo-xlmwltqt,6500
9428832,Новое,RISK_SHORT,2024-06-26 12:24:26,31172.9826,200-yej-lvoe-wzsli,12862-slrv-bioyuh-bmfwnceq,9102
9428833,Новое,RISK_SHORT,2024-06-26 12:24:27,506541.3246,483-obk-hxio-ldxbf,84252-uque-zcvved-ceehgozp,7721
9428834,Новое,RISK_SHORT,2024-06-26 12:24:27,10484.8266,878-unk-hazv-ekpcs,99885-dgyq-aalluc-jhtkxfcs,2646
9428835,Новое,RISK_SHORT,2024-06-26 12:24:28,6720.4254,419-bzk-necd-iidqa,75521-ntag-dasgaz-yvwnijgi,7606
9428836,Новое,RISK_SHORT,2024-06-26 12:24:28,186048.0174,871-sba-cwps-fgqpg,45393-vngr-itxwwo-cuhbptem,5402
9428837,Новое,RISK_SHORT,2024-06-26 12:24:28,10307.0856,362-gmu-ctvn-cxffy,37178-axsu-cirpvr-lacnmrhj,2367
9428838,Новое,RISK_SHORT,2024-06-26 12:24:29,9751.1904,542-jaq-zgcc-dkjeu,76228-urjj-xejotk-obdnoqxk,9111
9428839,Новое,RISK_SHORT,2024-06-26 12:24:29,16211.9843,287-zpp-ldww-absmu,83085-adbk-usxkei-julchvcu,3700
9428840,Новое,RISK_SHORT,2024-06-26 12:24:29,129618.4476,276-lfv-bser-vcwzf,84725-ywzo-dwypzb-dkqyibvy,7727
9428841,Новое,RISK_SHORT,2024-06-26 12:24:30,22437.432,976-wst-qkos-uimzi,45386-pqcr-qsswkb-yvfmpycx,5100
9428842,Новое,RISK_SHORT,2024-06-26 12:24:30,256682.6544,543-qiz-bpel-tjwst,75288-wvuu-vcrhib-nxskwfod,7719
9428843,Новое,RISK_SHORT,2024-06-26 12:24:30,29209.6228,210-gkj-iagj-dhrfv,61531-pfxw-hymapg-kecsbhyh,4600
9428844,Новое,RISK_SHORT,2024-06-26 12:24:31,5851.7472,866-suw-fzpo-lyayd,89122-oeva-bffmqm-dbhywufo,3812
9428845,Новое,RISK_SHORT,2024-06-26 12:24:31,186192.1977,941-hyc-vwwi-nzkde,24472-fzom-vhxvyz-ppbvuoqr,7801
9428846,Новое,RISK_SHORT,2024-06-26 12:24:32,20385.7092,530-iqq-rmrq-wvtdk,16850-crnf-fhpmoc-hakygwnl,9111
9428848,Новое,RISK_SHORT,2024-06-26 12:24:33,26357.7156,254-mrp-oekz-dsvhk,80528-gaaw-ioomea-eeopvjbl,5003
9428851,Новое,RISK_SHORT,2024-06-26 12:24:33,8257.137,280-mmn-gmct-qmtcr,81434-rbav-neeium-zhjybdig,3300
9428852,Новое,RISK_SHORT,2024-06-26 12:24:34,9474.0715,531-cbt-nlpq-tcwdb,96179-zrgu-rcmhhm-laxvemcg,1800
9428853,Новое,RISK_SHORT,2024-06-26 12:24:34,15971.1294,903-wxz-jgjh-woqdc,80528-gaaw-ioomea-eeopvjbl,5003
9428854,Новое,RISK_SHORT,2024-06-26 12:24:34,94397.6538,820-dxi-qlgx-ufanv,59086-nnbf-ubbbei-zeimmbak,7731
9428855,Новое,RISK_SHORT,2024-06-26 12:24:35,19751.547,597-ssj-sdgm-otnpu,50627-cpbe-eumgzf-bqrckvwg,7713
9428856,Новое,RISK_SHORT,2024-06-26 12:24:35,48685.512,855-tnx-ghut-rxscx,35824-vipn-cwsfpn-mglzjhnp,6320
9428858,Новое,RISK_SHORT,2024-06-26 12:24:36,26263.4976,869-iba-ytxf-ncpck,12371-tfwg-mdapov-ipmjlsqp,6174
9428859,Новое,RISK_SHORT,2024-06-26 12:24:36,7090.1808,666-gco-qfel-ghoef,31345-yqie-gamtxd-ceqwectl,5047
9428860,Новое,RISK_SHORT,2024-06-26 12:24:37,84160.2492,636-wej-ftfu-idhkn,62196-ueay-ojywwg-nxuccncp,5003
9428861,Новое,RISK_SHORT,2024-06-26 12:24:37,761205.4218,596-wvq-uijj-cijsq,12968-trkj-rwicku-rqsnyvth,2000
9428862,Новое,RISK_SHORT,2024-06-26 12:24:38,7190.1803,322-tkv-pdet-rpbpn,84756-mfhr-krmqie-dosiqhzv,6382
9428864,Новое,RISK_SHORT,2024-06-26 12:24:39,87954.3336,363-bbc-uaxa-tubry,21541-creh-mcgowl-dvrzjpzt,1674
9428865,Новое,RISK_SHORT,2024-06-26 12:24:39,17996.7332,574-bma-gnqe-zmwnt,46839-elzf-iuozas-xbijtxnl,7811
9428866,Новое,RISK_SHORT,2024-06-26 12:24:39,30700.8084,660-edz-syqw-epnhk,25101-xdak-pvbbox-taknnvpe,7751
9428867,Новое,RISK_SHORT,2024-06-26 12:24:40,5870.2638,467-anj-nxse-zsbby,83334-eslh-rvswsk-whjjhyxr,2373
9428870,Новое,RISK_SHORT,2024-06-26 12:24:41,32787.4464,488-jlb-ccgc-ylzea,59497-wwud-mrfgtb-zlpgwsan,5040
9428871,Новое,RISK_SHORT,2024-06-26 12:24:41,565742.0154,758-xaq-trrp-rapkd,73328-ginh-qmkhpq-tryftwcs,7453
9428872,Новое,RISK_SHORT,2024-06-26 12:24:42,548557.6326,386-zsx-nrzn-ehcct,11309-jnwv-atvdqp-ipgqoqoz,4246
9428873,Новое,RISK_SHORT,2024-06-26 12:24:42,15257.7576,738-tfu-ybqk-psqha,93949-mkci-mjxoix-vewdbwsr,3663
9428874,Новое,RISK_SHORT,2024-06-26 12:24:43,46621.5864,367-mdy-ptwo-dxkdw,25101-xdak-pvbbox-taknnvpe,7751
9428875,Новое,RISK_SHORT,2024-06-26 12:24:43,407285.2134,463-zer-jkys-vanmr,29705-fvuh-jtyqod-ytbjzyeb,6330
9428876,Новое,RISK_SHORT,2024-06-26 12:24:44,76511.949,198-viz-vxgq-qrapj,67180-tlrq-qdxlmr-msuymvae,7719
9428877,Новое,RISK_SHORT,2024-06-26 12:24:44,30022.0074,386-axf-iris-pmsfc,11980-uvyb-dxluqa-yukxwttb,5032
9428880,Новое,RISK_SHORT,2024-06-26 12:24:45,7960.326,212-nri-rpcs-sjhje,45970-yoaz-dzjrks-gkqykphy,5044
9428881,Новое,RISK_SHORT,2024-06-26 12:24:45,92349.0012,608-xfb-grvv-ofbtu,20088-pcgt-nmzuff-cwcdmubk,7733
9428882,Новое,RISK_SHORT,2024-06-26 12:24:45,19259.2692,621-oru-crrn-eonlg,60126-befe-iymvsw-sjqbdhxs,7725
9428883,Новое,RISK_SHORT,2024-06-26 12:24:46,507487.092,833-pxy-fjnq-htaye,40317-lohk-rjlaga-xoyikhim,800
9428884,Новое,RISK_SHORT,2024-06-26 12:24:46,11735.1036,969-jcb-vcud-jfdbt,18319-fsuq-rzjmzq-vqyvqfch,7715
9428885,Новое,RISK_SHORT,2024-06-26 12:24:46,28074.8946,473-qbi-nymp-joyeo,38907-iixz-uxtcjy-tmnncphp,7627
9428887,Новое,RISK_SHORT,2024-06-26 12:24:47,6457.6704,194-zji-okyc-glldv,46766-vekd-kdlfbu-zwhijiqs,5501
9428888,Новое,RISK_SHORT,2024-06-26 12:24:47,5858.4342,948-shu-geep-rbfat,59086-nnbf-ubbbei-zeimmbak,7731
9428889,Новое,RISK_SHORT,2024-06-26 12:24:48,19777.3608,641-wdz-bnqx-qkvgy,60982-duup-stbrhj-ujchlvuz,4600
9428891,Новое,RISK_SHORT,2024-06-26 12:24:48,16124.1336,625-jpm-iylc-krwse,96480-vshw-ntiewr-dzkakaar,1650
9428892,Новое,RISK_SHORT,2024-06-26 12:24:48,149602.599,395-pho-cxjo-riwzc,32018-xemo-hybhrm-dwbzdspt,4000
9428893,Новое,RISK_SHORT,2024-06-26 12:24:49,2463964.8714,926-eow-iwla-orufd,84252-uque-zcvved-ceehgozp,7721
9428894,Новое,RISK_SHORT,2024-06-26 12:24:49,50600.2146,896-gzd-otnc-devmx,91212-fxcx-aqqkse-wzzmaovj,7720
9428895,Новое,RISK_SHORT,2024-06-26 12:24:50,532343.0814,271-ddf-cnpa-lukbj,59416-ffvy-cnctce-wxopqjuh,7720
9428896,Новое,RISK_SHORT,2024-06-26 12:24:50,70121.0058,737-vsl-flna-sioio,74496-ynxs-uzalvh-fnharytu,7731
9428897,Новое,RISK_SHORT,2024-06-26 12:24:51,22896.1818,871-wwe-oego-dfswb,52393-ulpi-wvduzl-zpyebmku,7000
9428898,Новое,RISK_SHORT,2024-06-26 12:24:51,84184.83,721-bbw-trow-fgpdy,53996-przz-gnjexu-cbpselzg,5032
9428899,Новое,RISK_SHORT,2024-06-26 12:24:51,1155657.5922,444-yge-naok-xbjnk,41103-cbbx-zokwem-cdjmazuo,5609
9428900,Новое,RISK_SHORT,2024-06-26 12:24:52,149697.108,437-xph-wlmd-hksfr,21386-clms-jklkqi-ofwnognj,3435
9428901,Новое,RISK_SHORT,2024-06-26 12:24:52,1114405.5588,126-umm-lwul-dkvbl,90334-mljd-ceuboi-jmtbraci,800
9428902,Новое,RISK_SHORT,2024-06-26 12:24:52,25136.0154,987-oph-trjf-nwdrw,73969-nukj-lylvvx-vyojhpgb,2700
9428903,Новое,RISK_SHORT,2024-06-26 12:24:53,837387.7476,282-qfs-vnsx-qpvnl,62939-jhqn-oovxmv-yocadffh,5018
9428904,Новое,RISK_SHORT,2024-06-26 12:24:53,2253864.4752,830-xbb-lpxo-yozcp,25691-zesy-xbwnjj-qypcpmgo,800
9428910,Новое,RISK_SHORT,2024-06-26 12:24:55,87862.6932,513-qax-oucz-ggtqb,83085-adbk-usxkei-julchvcu,3700
9428911,Новое,RISK_SHORT,2024-06-26 12:24:55,25784.607,439-axq-ijvt-lctig,31473-oghm-nsevqq-jdwmhokl,1800
9428912,Новое,RISK_SHORT,2024-06-26 12:24:55,19162.9044,595-uvl-ockc-sovna,84725-ywzo-dwypzb-dkqyibvy,7727
9428913,Новое,RISK_SHORT,2024-06-26 12:24:56,32661.189,660-pqx-ursj-dizul,47619-nkqa-kkqrqy-uedjbdxi,7814
9428914,Новое,RISK_SHORT,2024-06-26 12:24:56,41334.2946,762-vdw-qfet-xoqmf,59671-gfko-uezkao-uhqvpcig,4704
9428915,Новое,RISK_SHORT,2024-06-26 12:24:57,18305.0154,776-bia-ubez-sqelb,58919-aqiu-torsnx-ptfasezy,6193
9428916,Новое,RISK_SHORT,2024-06-26 12:24:57,13580.7522,588-ldy-wtnz-yhrex,49488-kgtz-zreubq-ekuzgoxw,4300
9428917,Новое,RISK_SHORT,2024-06-26 12:24:57,33413.4132,369-llw-vdkb-lgzds,88103-gymc-ihablq-kelgjiaj,5405
9428918,Новое,RISK_SHORT,2024-06-26 12:24:58,1235888.7198,595-xma-kekv-tumsz,12560-ktgv-wcoiji-jrmifygg,1800
9428920,Новое,RISK_SHORT,2024-06-26 12:24:59,26262.1782,836-oqt-rmqb-ummma,72118-hqoy-uydqcb-wntslfnk,7724
9428921,Новое,RISK_SHORT,2024-06-26 12:24:59,6208.0428,435-tjx-gwbt-ixzbe,49114-gwje-uuildg-zywxykna,5402
9428922,Новое,RISK_SHORT,2024-06-26 12:24:59,15378.6426,425-bpn-vyde-opclg,24953-xpzn-ehxrug-etdogbvd,2511
9428923,Новое,RISK_SHORT,2024-06-26 12:25:00,606295.5054,775-tgi-ilcq-wympd,28903-jlwl-giwskl-zbwnccrf,5032
9428924,Новое,RISK_SHORT,2024-06-26 12:25:00,35543.7416,483-acn-fzru-fjkut,46839-elzf-iuozas-xbijtxnl,7811
9428925,Новое,RISK_SHORT,2024-06-26 12:25:01,7138.7878,792-csm-yjmj-wtffk,47073-zsfl-zzfhrv-rupujcdi,5100
9428926,Новое,RISK_SHORT,2024-06-26 12:25:01,97280.3598,770-nxm-sgrn-njyib,46839-elzf-iuozas-xbijtxnl,7811
9428927,Новое,RISK_SHORT,2024-06-26 12:25:02,31453.0572,276-fak-ltaq-mvowy,28070-uvrp-kazyze-ldioxkjk,3457
9428929,Новое,RISK_SHORT,2024-06-26 12:25:03,65928.2214,948-fkt-plrs-qhdus,40997-iplh-wbbrrg-ieljrplz,7807
9428930,Новое,RISK_SHORT,2024-06-26 12:25:04,10101.699,171-xel-oqpg-vjxcq,57962-ukfm-ftwyec-gtddcnne,7723
9428931,Новое,RISK_SHORT,2024-06-26 12:25:05,1158717.9534,237-ozw-rspf-fjaxq,20993-xewd-vlmkhd-noepntur,5256
9428932,Новое,RISK_SHORT,2024-06-26 12:25:05,25095.3006,390-yvk-njaa-jeeqt,30034-ygib-jyvobd-appdsquc,5700
9428933,Новое,RISK_SHORT,2024-06-26 12:25:05,16758.0066,898-rlw-luro-giboj,88049-rfoa-eqcbzv-vurqpxji,5507
9428934,Новое,RISK_SHORT,2024-06-26 12:25:06,63171.1254,188-bun-qute-rakok,27687-gtbt-covetf-vywfkcdq,1683
9428935,Новое,RISK_SHORT,2024-06-26 12:25:06,80170.215,508-hvr-dfnj-ftdhw,53996-przz-gnjexu-cbpselzg,5032
9428938,Новое,RISK_SHORT,2024-06-26 12:25:07,47001.1993,378-oou-dyph-sonvu,47355-sbku-wcrimu-lgaiyczw,2632
9428939,Новое,RISK_SHORT,2024-06-26 12:25:08,8444.4726,403-edi-bopx-odhsb,45393-vngr-itxwwo-cuhbptem,5402
9428940,Новое,RISK_SHORT,2024-06-26 12:25:08,9848.7708,727-gmr-ialr-pzecb,38319-zuyz-anpqtv-mipzshwb,5473
9428941,Новое,RISK_SHORT,2024-06-26 12:25:09,9855.0234,816-hqb-culd-cylxr,55484-skdr-vpasiq-ghttgisw,7735
9428942,Новое,RISK_SHORT,2024-06-26 12:25:09,218437.101,880-rvq-lvvv-ktchv,25101-xdak-pvbbox-taknnvpe,7751
9428944,Новое,RISK_SHORT,2024-06-26 12:25:10,31968.0822,955-oeg-awub-xytuf,74142-lajc-daymuw-nvtwasgl,5029
9428946,Новое,RISK_SHORT,2024-06-26 12:25:11,11398.9488,919-lxa-qtqh-rukuo,14149-qets-mjndwh-smsufcgm,7743
9428949,Новое,RISK_SHORT,2024-06-26 12:25:12,5153.2938,393-xjw-wbfs-wcjrr,44183-lkku-lqhofz-mlnxencg,6451
9428950,Новое,RISK_SHORT,2024-06-26 12:25:12,7136.1162,398-eox-bkkn-yaezb,24455-pbrn-qnymdo-klotdsbf,2312
9428951,Новое,RISK_SHORT,2024-06-26 12:25:13,12227.9238,608-txs-mqhd-qobfd,45970-yoaz-dzjrks-gkqykphy,5044
9428952,Новое,RISK_SHORT,2024-06-26 12:25:13,83398.8964,706-eaz-divc-lossa,59199-rvwh-cbfgqs-eckhbkmn,1500
9428953,Новое,RISK_SHORT,2024-06-26 12:25:13,5612.1612,282-ucu-emsh-ihdbb,18038-bpwi-wsawvn-lcpkkhsr,3200
9428954,Новое,RISK_SHORT,2024-06-26 12:25:14,526460.0992,232-jeb-qhpg-nmbtg,11662-iqkc-adgrwp-bndeimto,7802
9428956,Новое,RISK_SHORT,2024-06-26 12:25:14,7318.3044,417-amm-whnx-nicuq,75288-wvuu-vcrhib-nxskwfod,7719
9428957,Новое,RISK_SHORT,2024-06-26 12:25:15,19078.2486,791-ftt-njow-qyokm,20826-evfn-wjiuqy-lboawrmn,4600
9428958,Новое,RISK_SHORT,2024-06-26 12:25:15,86606.3766,176-tyk-tcvk-gjrnw,44078-sbda-atucqf-iqbijqbb,5018
9428959,Новое,RISK_SHORT,2024-06-26 12:25:15,5569.0338,651-obp-dotl-ffrpg,58919-aqiu-torsnx-ptfasezy,6193
9428960,Новое,RISK_SHORT,2024-06-26 12:25:16,216614.7468,785-xdl-gijf-fetff,59416-ffvy-cnctce-wxopqjuh,7720
9428961,Новое,RISK_SHORT,2024-06-26 12:25:16,6133.62,810-boa-apbs-wvkpk,95433-jdup-jbdpuz-zuyifswd,5074
9428962,Новое,RISK_SHORT,2024-06-26 12:25:17,110555.6028,701-jjr-pfxm-aoqrq,70855-bwmf-vvuhdp-jltktcbv,3604
9428963,Новое,RISK_SHORT,2024-06-26 12:25:17,53669.9784,330-ovl-zcpf-hbyao,42218-yaow-genxpf-jrdzweju,1900
9428965,Новое,RISK_SHORT,2024-06-26 12:25:18,9198.0102,750-mtf-haaj-wibsz,23040-gopd-wiyquk-ffqqaeiw,9108
9428966,Новое,RISK_SHORT,2024-06-26 12:25:18,15552.2196,540-aas-hhhb-rjcvb,43030-oqda-svqcna-hsvourzz,1650
9428967,Новое,RISK_SHORT,2024-06-26 12:25:19,5105.322,877-zev-jton-ujjss,14332-pblr-podgmf-magbmkuj,7743
9428969,Новое,RISK_SHORT,2024-06-26 12:25:19,5058.2904,385-twz-uhqh-uxhhg,76930-elds-qpuqwg-qlersxeo,2632
9428971,Новое,RISK_SHORT,2024-06-26 12:25:20,16776.5214,482-bbn-iagg-mjdxn,47530-jqjj-tkrwgj-ypdvzljj,1685
9428972,Новое,RISK_SHORT,2024-06-26 12:25:20,21567.5718,462-dmv-oxvm-rrchm,42162-hsdj-segjuw-lhtdqvyp,5800
9428973,Новое,RISK_SHORT,2024-06-26 12:25:20,25872.8754,642-odd-tish-vexdf,70344-zfyj-uhnvnc-jjnfwnzo,3200
9428974,Новое,RISK_SHORT,2024-06-26 12:25:21,19625.4246,520-bno-xwhx-ajvwx,21748-nzji-mjqhxp-ycvfkqil,5603
9428975,Новое,RISK_SHORT,2024-06-26 12:25:21,11813.484,432-grk-vqoe-koxuu,94477-mink-uzsonp-qgmitpzp,5027
9428976,Новое,RISK_SHORT,2024-06-26 12:25:22,305336.2968,796-mgv-kwba-pbvmg,75288-wvuu-vcrhib-nxskwfod,7719
9428978,Новое,RISK_SHORT,2024-06-26 12:25:22,68920.1826,621-tgr-evhj-usrlp,86953-jjoe-jlcnjk-lcjzjwol,7811
9428979,Новое,RISK_SHORT,2024-06-26 12:25:23,7646.277,889-xth-jhlq-lcpbr,12105-xgwl-fzjjfb-nriejbox,7743
9428980,Новое,RISK_SHORT,2024-06-26 12:25:23,6427.107,681-cqc-klll-fhssu,45427-ydut-gtswob-gmbvclpe,5024
9428982,Новое,RISK_SHORT,2024-06-26 12:25:24,9477.6684,968-loz-goaw-veddz,60555-soex-hlnmbs-nrvsvnns,7811
9428985,Новое,RISK_SHORT,2024-06-26 12:25:25,11381.6274,290-inu-nhrm-yvrqs,72118-hqoy-uydqcb-wntslfnk,7724
9428986,Новое,RISK_SHORT,2024-06-26 12:25:25,8701.2616,734-ctm-wxoz-apsrx,55489-zlmg-nruadn-evekfsle,4800
9428987,Новое,RISK_SHORT,2024-06-26 12:25:25,25439.5092,115-wph-gcei-boztq,20782-qtkh-izyiby-knpnduyi,7715
9428988,Новое,RISK_SHORT,2024-06-26 12:25:26,6658.7484,876-pvk-wcqu-ffzcj,20088-pcgt-nmzuff-cwcdmubk,7733
9428990,Новое,RISK_SHORT,2024-06-26 12:25:27,570805.9722,258-acq-zsyn-ofwdc,27317-aguu-gnqywz-ojibpcyp,2800
9428991,Новое,RISK_SHORT,2024-06-26 12:25:27,417599.4636,749-kfh-xzzf-pktvh,87994-yzuh-ofxudy-tgybvzvy,3300
9428993,Новое,RISK_SHORT,2024-06-26 12:25:28,57137.0328,251-rhe-tszm-iifsm,13187-reny-gqslrc-yezvuabm,6193
9428994,Новое,RISK_SHORT,2024-06-26 12:25:28,8183.6574,815-vig-rypy-bxkut,13905-behb-tvzdui-rtqzaflg,5042
9428995,Новое,RISK_SHORT,2024-06-26 12:25:28,10903.4052,284-phu-emif-zfjrp,12327-thft-sbahcz-faeosplv,7728
9428997,Новое,RISK_SHORT,2024-06-26 12:25:29,481751.5326,857-fds-wang-tuogb,65896-qacc-blkncn-hfhjthmd,1300
9428999,Новое,RISK_SHORT,2024-06-26 12:25:30,77044.1706,625-xkn-fsqs-otgkl,57962-ukfm-ftwyec-gtddcnne,7723
9429000,Новое,RISK_SHORT,2024-06-26 12:25:30,17409.1422,123-xip-oqlq-cdjmk,37060-azfy-chhmwz-xiugoawp,7842
9429001,Новое,RISK_SHORT,2024-06-26 12:25:30,89278.5066,339-cms-hoos-wjmhq,33361-xfwb-alsoee-cvlfiozw,5043
9429003,Новое,RISK_SHORT,2024-06-26 12:25:31,7760.8704,380-rpm-lffv-ulmvd,45386-pqcr-qsswkb-yvfmpycx,5100
9429004,Новое,RISK_SHORT,2024-06-26 12:25:32,28810.4346,878-lzv-zfrt-kfpip,72118-hqoy-uydqcb-wntslfnk,7724
9429005,Новое,RISK_SHORT,2024-06-26 12:25:32,142508.88,313-foz-jjcp-vmyht,31473-oghm-nsevqq-jdwmhokl,1800
9429006,Новое,RISK_SHORT,2024-06-26 12:25:32,28502.8074,851-ins-owmq-dkhfl,79193-myar-uunxrx-txefmepq,5263
9429007,Новое,RISK_SHORT,2024-06-26 12:25:33,9146.9892,925-sou-tron-uospl,69031-jopv-btqdxa-bmafoqlx,3300
9429008,Новое,RISK_SHORT,2024-06-26 12:25:33,115938.7044,469-ldi-ytqq-ubonk,46433-swvq-uruvmt-wmxhekiv,7723
9429010,Новое,RISK_SHORT,2024-06-26 12:25:34,928345.8834,739-aeh-ebca-thcja,30188-renq-bvyxjt-apxkugsz,1300
9429011,Новое,RISK_SHORT,2024-06-26 12:25:34,19993.9812,572-zhi-gmkr-vcwui,18904-ybsb-ogmhoa-hxvkqqmj,5800
9429012,Новое,RISK_SHORT,2024-06-26 12:25:34,20089.4646,701-vrt-icpd-xwdvb,48016-kcek-rnzwna-nwszyngb,6439
9429014,Новое,RISK_SHORT,2024-06-26 12:25:35,127750.116,213-rgz-tvhu-ctbyf,94665-netk-ttlhex-lufnrsvl,7300
9429015,Новое,RISK_SHORT,2024-06-26 12:25:35,59330.3676,898-ydf-yfcv-thvqn,76218-zsfh-ushnua-msnlqizm,5800
9429016,Новое,RISK_SHORT,2024-06-26 12:25:36,17136.8928,851-pyy-azih-dpxed,98320-wiwb-ijlzos-aeiipmic,7814
9429017,Новое,RISK_SHORT,2024-06-26 12:25:36,7604.3892,602-gme-cgck-hicxb,65007-kvtx-xutpii-wfyqtlma,7729
9429019,Новое,RISK_SHORT,2024-06-26 12:25:37,86662.182,683-fpg-eoju-qeeld,15017-jero-tlcnji-etjxwawz,4205
9429020,Новое,RISK_SHORT,2024-06-26 12:25:37,36698.4138,538-qvb-lfif-ircjw,49931-vmqf-txalqs-fmebcloq,3100
